,Element ID,Centroid Z,Normal Factor
211,15904,12384.166666666788,1
212,15905,12384.166666666786,1
213,15906,12384.166666666792,1
214,15907,12384.166666666792,1
215,15908,11430.500000000073,1
216,15909,11430.500000000071,1
217,15910,11430.500000000073,1
218,15911,11430.500000000071,1
219,15912,11430.500000000073,1
220,15913,10476.833333333358,1
221,15914,10476.833333333356,1
222,15915,10476.833333333358,1
223,15916,10476.833333333356,1
224,15917,10476.833333333358,1
225,15918,9499.999999999998,1
226,15919,8500.0,1
227,15920,7500.0,1
228,15921,6499.999999999999,1
229,15922,5500.0,1
230,15923,9500.000000000002,1
231,15924,8500.0,1
232,15925,7499.999999999998,1
233,15926,6499.999999999999,1
234,15927,5500.000000000001,1
235,15928,9500.000000000002,1
236,15929,8499.999999999998,1
237,15930,7499.999999999998,1
238,15931,6499.999999999997,1
239,15932,5500.0,1
240,15933,9500.000000000002,1
241,15934,8500.0,1
242,15935,7499.999999999998,1
243,15936,6499.999999999999,1
244,15937,5499.999999999999,1
245,15938,9500.0,1
246,15939,8499.999999999998,1
247,15940,7499.999999999998,1
248,15941,6499.999999999999,1
249,15942,5500.000000000001,1
250,15943,9523.166666666642,1
251,15944,8569.499999999925,1
252,15945,7615.833333333209,1
253,15946,6662.166666666493,1
254,15947,5708.499999999779,1
255,15948,4754.83333333306,1
256,15949,3743.24999999974,1
257,15950,2673.749999999814,1
258,15951,1604.2499999998877,1
259,15952,534.7499999999623,1
260,15953,9523.166666666644,1
261,15954,8569.499999999925,1
262,15955,7615.833333333209,1
263,15956,6662.1666666664905,1
264,15957,5708.499999999776,1
265,15958,4754.833333333063,1
266,15959,3743.249999999741,1
267,15960,2673.7499999998136,1
268,15961,1604.2499999998865,1
269,15962,534.749999999962,1
270,15963,9523.166666666642,1
271,15964,8569.499999999924,1
272,15965,7615.8333333332075,1
273,15966,6662.166666666494,1
274,15967,5708.499999999778,1
275,15968,4754.833333333061,1
276,15969,3743.249999999741,1
277,15970,2673.7499999998154,1
278,15971,1604.249999999887,1
279,15972,534.7499999999627,1
280,15973,9523.166666666639,1
281,15974,8569.499999999925,1
282,15975,7615.833333333208,1
283,15976,6662.166666666491,1
284,15977,5708.499999999779,1
285,15978,4754.833333333064,1
286,15979,3743.249999999743,1
287,15980,2673.749999999814,1
288,15981,1604.2499999998881,1
289,15982,534.749999999963,1
290,15983,9523.166666666642,1
291,15984,8569.499999999924,1
292,15985,7615.833333333213,1
293,15986,6662.166666666495,1
294,15987,5708.49999999978,1
295,15988,4754.833333333067,1
296,15989,3743.249999999744,1
297,15990,2673.7499999998167,1
298,15991,1604.249999999891,1
299,15992,534.7499999999624,1
300,15993,10498.234834397821,1
301,15994,11498.19663555519,1
302,15995,12498.156746869285,1
303,15996,13498.115053670608,1
304,15997,14498.07143067456,1
305,15998,10498.234834397826,1
306,15999,11498.196635555189,1
307,16000,12498.156746869288,1
308,16001,13498.115053670612,1
309,16002,14498.071430674558,1
310,16003,10498.234834397823,1
311,16004,11498.196635555192,1
312,16005,12498.156746869285,1
313,16006,13498.115053670615,1
314,16007,14498.071430674558,1
315,16008,10500.500982844205,1
316,16009,11500.497989036643,1
317,16010,12500.49503079772,1
318,16011,13500.492107497319,1
319,16012,14500.489218520095,1
320,16013,10500.500982844207,1
321,16014,11500.49798903664,1
322,16015,12500.495030797727,1
323,16016,13500.492107497317,1
324,16017,14500.489218520097,1
325,16018,10500.500982844203,1
326,16019,11500.497989036645,1
327,16020,12500.49503079772,1
328,16021,13500.492107497314,1
329,16022,14500.489218520097,1
330,16023,10500.500982844207,1
331,16024,11500.497989036641,1
332,16025,12500.49503079772,1
333,16026,13500.492107497315,1
334,16027,14500.489218520099,1
335,16028,10500.50098284421,1
336,16029,11500.49798903664,1
337,16030,12500.495030797725,1
338,16031,13500.492107497319,1
339,16032,14500.489218520099,1
340,16033,10500.500982844207,1
341,16034,11500.497989036649,1
342,16035,12500.495030797718,1
343,16036,13500.492107497319,1
344,16037,14500.489218520099,1
345,16038,10500.500982844209,1
346,16039,11500.49798903664,1
347,16040,12500.495030797721,1
348,16041,13500.492107497314,1
349,16042,14500.489218520099,1
350,16043,10500.50098284421,1
351,16044,11500.49798903664,1
352,16045,12500.495030797716,1
353,16046,13500.49210749732,1
354,16047,14500.489218520095,1
355,16048,10500.500982844209,1
356,16049,11500.497989036647,1
357,16050,12500.495030797718,1
358,16051,13500.492107497312,1
359,16052,14500.489218520097,1
360,16053,10500.50098284421,1
361,16054,11500.497989036634,1
362,16055,12500.495030797721,1
363,16056,13500.492107497319,1
364,16057,14500.489218520095,1
365,16058,10500.500982844205,1
366,16059,11500.497989036641,1
367,16060,12500.495030797718,1
368,16061,13500.492107497317,1
369,16062,14500.489218520097,1
370,16063,10500.500982844205,1
371,16064,11500.49798903664,1
372,16065,12500.495030797716,1
373,16066,13500.492107497315,1
374,16067,14500.489218520097,1
375,16068,15500.576275754767,1
376,16069,16500.572317998925,1
377,16070,17500.56841423456,1
378,16071,18500.564563364325,1
379,16072,19500.560764320435,1
380,16073,15500.576275754769,1
