,Element ID,Centroid Z,Normal Factor
1626,10753,5499.999999999999,-1
1627,10754,9499.999999999998,-1
1628,10755,8500.000000000002,-1
1629,10756,7499.999999999999,-1
1630,10757,6499.999999999999,-1
1631,10758,5499.999999999997,-1
1632,10759,9500.0,-1
1633,10760,8500.0,-1
1634,10761,7500.0,-1
1635,10762,6499.999999999998,-1
1636,10763,5500.000000000001,-1
1637,10764,9500.0,-1
1638,10765,8500.000000000002,-1
1639,10766,7499.999999999999,-1
1640,10767,6499.999999999999,-1
1641,10768,5500.0,-1
1642,34747,4499.423724245228,-1
1643,34748,4499.423724245232,-1
1644,34749,4499.423724245235,-1
1645,34750,4499.423724245232,-1
1646,34751,4499.423724245231,-1
1647,34752,4499.423724245236,-1
1648,34753,4499.42372424523,-1
1649,34754,4499.423724245234,-1
1650,34755,4499.423724245231,-1
1651,34756,4499.423724245231,-1
1652,34757,4499.4237242452355,-1
1653,34758,4499.423724245231,-1
1654,34759,4501.994733542994,-1
1655,34760,4501.994733542995,-1
1656,34761,4501.994733542999,-1
1657,34762,3499.4276820010755,-1
1658,34763,3499.42768200107,-1
1659,34764,3499.427682001073,-1
1660,34765,3499.427682001078,-1
1661,34766,3499.427682001072,-1
1662,34767,3499.4276820010714,-1
1663,34768,3499.427682001078,-1
1664,34769,3499.42768200107,-1
1665,34770,3499.4276820010696,-1
1666,34771,3499.4276820010855,-1
1667,34772,3499.4276820010664,-1
1668,34773,3499.4276820010737,-1
1669,34774,3502.043652038246,-1
1670,34775,3502.0436520382445,-1
1671,34776,3502.043652038245,-1
1672,34777,2499.4315857654406,-1
1673,34778,2499.431585765442,-1
1674,34779,2499.43158576544,-1
1675,34780,2499.431585765438,-1
1676,34781,2499.4315857654415,-1
1677,34782,2499.4315857654406,-1
1678,34783,2499.431585765438,-1
1679,34784,2499.431585765438,-1
1680,34785,2499.4315857654465,-1
1681,34786,2499.4315857654387,-1
1682,34787,2499.431585765441,-1
1683,34788,2499.431585765437,-1
1684,34789,2502.0950301908842,-1
1685,34790,2502.0950301908883,-1
1686,34791,2502.095030190883,-1
1687,34792,1499.4354366356695,-1
1688,34793,1499.4354366356738,-1
1689,34794,1499.435436635671,-1
1690,34795,1499.4354366356738,-1
1691,34796,1499.43543663567,-1
1692,34797,1499.4354366356777,-1
1693,34798,1499.4354366356652,-1
1694,34799,1499.4354366356797,-1
1695,34800,1499.4354366356672,-1
1696,34801,1499.4354366356636,-1
1697,34802,1499.4354366356736,-1
1698,34803,1499.4354366356754,-1
1699,34804,1502.1490582950025,-1
1700,34805,1502.1490582950007,-1
1701,34806,1502.1490582950046,-1
1702,34807,499.4392356795708,-1
1703,34808,499.4392356795681,-1
1704,34809,499.43923567956557,-1
1705,34810,499.43923567956807,-1
1706,34811,499.43923567956944,-1
1707,34812,499.4392356795646,-1
1708,34813,499.4392356795744,-1
1709,34814,499.43923567956455,-1
1710,34815,499.4392356795706,-1
1711,34816,499.4392356795694,-1
1712,34817,499.4392356795682,-1
1713,34818,499.4392356795671,-1
1714,34819,502.205946794076,-1
1715,34820,502.20594679407725,-1
1716,34821,502.2059467940798,-1
1717,34822,5502.5572708451955,-1
1718,34823,6502.481131735004,-1
1719,34824,7502.409395406159,-1
1720,34825,8502.341690700354,-1
1721,34826,9502.27768703771,-1
1722,34827,5502.557270845197,-1
1723,34828,6502.481131735002,-1
1724,34829,7502.409395406159,-1
1725,34830,8502.341690700363,-1
1726,34831,9502.277687037704,-1
1727,34832,5502.557270845192,-1
1728,34833,6502.481131735015,-1
1729,34834,7502.409395406144,-1
1730,34835,8502.341690700376,-1
1731,34836,9502.277687037707,-1
1732,34837,5499.129773138687,-1
1733,34838,6499.120589701111,-1
1734,34839,7499.111210372097,-1
1735,34840,8499.101628816197,-1
1736,34841,9499.091838421911,-1
1737,34842,5499.129773138681,-1
1738,34843,6499.1205897011205,-1
1739,34844,7499.111210372087,-1
1740,34845,8499.101628816217,-1
1741,34846,9499.091838421897,-1
1742,34847,5499.129773138697,-1
1743,34848,6499.120589701108,-1
1744,34849,7499.111210372092,-1
1745,34850,8499.101628816206,-1
1746,34851,9499.0918384219,-1
1747,34852,5499.129773138686,-1
1748,34853,6499.120589701118,-1
1749,34854,7499.111210372091,-1
1750,34855,8499.101628816208,-1
1751,34856,9499.091838421902,-1
1752,34857,5499.129773138684,-1
1753,34858,6499.120589701112,-1
1754,34859,7499.111210372086,-1
1755,34860,8499.101628816214,-1
1756,34861,9499.091838421899,-1
1757,34862,5499.129773138688,-1
1758,34863,6499.120589701124,-1
1759,34864,7499.111210372093,-1
1760,34865,8499.101628816203,-1
1761,34866,9499.091838421904,-1
1762,34867,5499.129773138688,-1
1763,34868,6499.120589701112,-1
1764,34869,7499.111210372081,-1
1765,34870,8499.101628816219,-1
1766,34871,9499.091838421899,-1
1767,34872,5499.129773138684,-1
1768,34873,6499.120589701124,-1
1769,34874,7499.111210372092,-1
1770,34875,8499.101628816205,-1
1771,34876,9499.0918384219,-1
1772,34877,5499.1297731386885,-1
1773,34878,6499.120589701113,-1
1774,34879,7499.111210372088,-1
1775,34880,8499.101628816206,-1
1776,34881,9499.091838421911,-1
1777,34882,5500.000000000004,-1
1778,34883,6500.0,-1
1779,34884,7500.000000000004,-1
1780,34885,8500.000000000011,-1
1781,34886,9499.999999999993,-1
1782,34887,5499.999999999995,-1
1783,34888,6500.0000000000055,-1
1784,34889,7500.000000000006,-1
1785,34890,8500.0,-1
1786,34891,9500.000000000007,-1
1787,34892,5500.000000000004,-1
1788,34893,6499.999999999996,-1
1789,34894,7500.0,-1
1790,34895,8500.0,-1
1791,34896,9499.999999999995,-1
1792,34897,14500.000000000005,-1
1793,34898,14499.999999999995,-1
1794,34899,14500.0,-1
1795,34900,14499.999999999995,-1
1796,34901,14499.999999999996,-1
1797,34902,14500.0,-1
1798,34903,14499.999999999998,-1
1799,34904,14499.999999999993,-1
1800,34905,14499.999999999998,-1
1801,34906,14500.000000000002,-1
1802,34907,14499.999999999996,-1
1803,34908,14500.000000000007,-1
1804,34909,14500.000000000002,-1
1805,34910,14499.999999999996,-1
1806,34911,14500.000000000005,-1
1807,34912,13500.000000000002,-1
1808,34913,13499.999999999998,-1
1809,34914,13499.99999999999,-1
1810,34915,13500.000000000004,-1
1811,34916,13499.999999999998,-1
1812,34917,13499.999999999996,-1
1813,34918,13499.999999999996,-1
1814,34919,13499.999999999998,-1
1815,34920,13499.999999999993,-1
